0F-InvertedOnlyMD5|0-InvertedOnlyPids|11-System_FileName|13F-System_Size|14F-System_FileAttributes|15F-System_DateModified|16F-System_DateCreated|17F-System_DateAccessed|33-System_ItemUrl|3-System_ItemFolderNameDisplay|4165-System_ComputerName|4334-System_ContentType|4346-System_DateImported|4352-System_Document_DateCreated|4354-System_Document_DateSaved|4373-System_FileExtension|4377-System_FileOwner|4378-System_FilePlaceholderStatus|4410-System_IsAttachment|4412-System_IsEncrypted|4415-System_IsFolder|4419-System_ItemDate|4421-System_ItemFolderPathDisplay|4422-System_ItemFolderPathDisplayNarrow|4423-System_ItemName|4424-System_ItemNameDisplay|4425-System_ItemNameDisplayWithoutExtension|4428-System_ItemPathDisplay|4429-System_ItemPathDisplayNarrow|4431-System_ItemType|4453-System_MIMEType|4540-System_NotUserContent|4546-System_ParsingName|4604-System_SFGAOFlags|4605-System_Search_AccessCount|4606-System_Search_AutoSummary|4612F-System_Search_GatherTime|4614-System_Search_LastIndexedTotalTime|4618-System_Search_Store|4655-System_ThumbnailCacheId|4679-System_VolumeId|5-System_ItemTypeText|WorkID
"4D70915C8BDF4B310D453262FDEC9D3A"|"140015124E12"|"font-awesome.css"|"26711"|"32"|"25/03/2018 15:49:48.0000000"|"11/04/2018 16:13:03.1492465"|"11/04/2018 16:13:03.1492465"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/nomicon/_FontAwesome/css/font-awesome.css"|"css"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:48.0000000"|"25/03/2018 15:49:48.0000000"|"25/03/2018 15:49:48.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:48.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\css"|"css (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome)"|"font-awesome.css"|"font-awesome.css"|"font-awesome"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\css\font-awesome.css"|"font-awesome (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\css)"|".css"|"text/css"|"False"|"font-awesome.css"|"1077936503"|"0"|"/*!  *  Font Awesome 4.4.0 by @davegandy - http://fontawesome.io - @fontawesome  *  License - http://fontawesome.io/license (Font: SIL OFL 1.1, CSS: MIT License)  */@font-face{font-family:'FontAwesome';src:url('../fonts/fontawesome-webfont.eot?v=4.4.0');src:url('../fonts/fontawesome-webfont.eot?#iefix&v=4.4.0') format('embedded-opentype'),url('../fonts/fontawesome-webfont.woff2?v=4.4.0') format('woff2'),url('../fonts/fontawesome-webfont.woff?v=4.4.0') format('woff'),url('../fonts/fontawesome-webfont.ttf?v=4.4.0') format('truetype'),url('../fonts/fontawesome-webfont.svg?v=4.4.0#fontawesomeregular') format('svg');font-weight:normal;font-style:normal}.fa{display:inline-block;font:normal normal normal 14px/1 FontAwesome;font-size:inherit;text-rendering:auto;-webkit-font-smoothing:antialiased;-moz-osx-font-smoothing:grayscale}.fa-lg{font-size:1.33333333em;line-height:.75em;vertical-align:-15%}.fa-2x{font-size:2em}.fa-3x{font-size:3em}.fa-4x{font-size:4em}.fa-5x{font-size:5em}.fa-fw{width:1.28571429em;text-align:ce"|"11/04/2018 16:15:32.8368166"|"0,03125"|"file"|"C674AB8369D3F29D"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12141"
"D30BA6AF618740CA49F39CD136017935"|"140015124E12"|"normalize.css"|"1995"|"32"|"25/03/2018 15:49:41.0000000"|"11/04/2018 16:13:03.1961061"|"11/04/2018 16:13:03.1961061"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/normalize.css"|"html"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:41.0000000"|"25/03/2018 15:49:41.0000000"|"25/03/2018 15:49:41.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:41.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html"|"html (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust)"|"normalize.css"|"normalize.css"|"normalize"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\normalize.css"|"normalize (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|".css"|"text/css"|"False"|"normalize.css"|"1077936503"|"0"|"/*! normalize.css v3.0.0 | MIT License | git.io/normalize */html{font-family:sans-serif;-ms-text-size-adjust:100%;-webkit-text-size-adjust:100%}body{margin:0}article,aside,details,figcaption,figure,footer,header,hgroup,main,nav,section,summary{display:block}audio,canvas,progress,video{display:inline-block;vertical-align:baseline}audio:not([controls]){display:none;height:0}[hidden],template{display:none}a{background:transparent}a:active,a:hover{outline:0}abbr[title]{border-bottom:1px dotted}b,strong{font-weight:bold}dfn{font-style:italic}h1{font-size:2em;margin:.67em 0}mark{background:#ff0;color:#000}small{font-size:80%}sub,sup{font-size:75%;line-height:0;position:relative;vertical-align:baseline}sup{top:-0.5em}sub{bottom:-0.25em}img{border:0}svg:not(:root){overflow:hidden}figure{margin:1em 40px}hr{-moz-box-sizing:content-box;box-sizing:content-box;height:0}pre{overflow:auto}code,kbd,pre,samp{font-family:monospace,monospace;font-size:1em}button,input,optgroup,select,textarea{color:inherit;font:inherit;margin:0"|"11/04/2018 16:15:32.7429909"|"0"|"file"|"1E18E8E4DEEE8C51"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12149"
"86227E1B0C9AA4A822FB74346C74B442"|"140015124E12"|"ayu-highlight.css"|"871"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:03.4461060"|"11/04/2018 16:13:03.4461060"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/ayu-highlight.css"|"reference"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"ayu-highlight.css"|"ayu-highlight.css"|"ayu-highlight"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\ayu-highlight.css"|"ayu-highlight (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference)"|".css"|"text/css"|"False"|"ayu-highlight.css"|"1077936503"|"0"|"/* Based off of the Ayu theme Original by Dempfi (https://github.com/dempfi/ayu) */  .hljs {   display: block;   overflow-x: auto;   background: #191f26;   color: #e6e1cf;   padding: 0.5em; }  .hljs-comment, .hljs-quote, .hljs-meta {   color: #5c6773;   font-style: italic; }  .hljs-variable, .hljs-template-variable, .hljs-attribute, .hljs-attr, .hljs-regexp, .hljs-link, .hljs-selector-id, .hljs-selector-class {   color: #ff7733; }  .hljs-number, .hljs-builtin-name, .hljs-literal, .hljs-type, .hljs-params {   color: #ffee99; }  .hljs-string, .hljs-bullet {   color: #b8cc52; }  .hljs-title, .hljs-built_in, .hljs-section {   color: #ffb454; }  .hljs-keyword, .hljs-selector-tag, .hljs-symbol {   color: #ff7733; }  .hljs-name {     color: #36a3d9; }  .hljs-tag {     color: #00568d; }  .hljs-emphasis {   font-style: italic; }  .hljs-strong {   font-weight: bold; } "|"11/04/2018 16:15:32.2430199"|"0,015625"|"file"|"CEBE40675F09AAD7"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12194"
"3421058B49EE050265EE5C5AB0C11C9D"|"140015124E12"|"book.css"|"23660"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:03.4617915"|"11/04/2018 16:13:03.4617915"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/book.css"|"reference"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"book.css"|"book.css"|"book"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\book.css"|"book (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference)"|".css"|"text/css"|"False"|"book.css"|"1077936503"|"0"|"html {   font-family: ""Open Sans"", sans-serif;   color: #333; } body {   margin: 0;   font-size: 1rem;   overflow-x: hidden; } code {   font-family: ""Source Code Pro"", Consolas, ""Ubuntu Mono"", Menlo, ""DejaVu Sans Mono"", monospace, monospace;   font-size: 0.875em; } .left {   float: left; } .right {   float: right; } .hidden {   display: none; } .play-button.hidden {   display: none; } h2, h3 {   margin-top: 2.5em; } h4, h5 {   margin-top: 2em; } .header + .header h3, .header + .header h4, .header + .header h5 {   margin-top: 1em; } table {   margin: 0 auto;   border-collapse: collapse; } table td {   padding: 3px 20px;   border: 1px solid; } table thead td {   font-weight: 700; } .sidebar {   position: fixed;   left: 0;   top: 0;   bottom: 0;   width: 300px;   overflow-y: auto;   padding: 10px 10px;   font-size: 0.875em;   -webkit-box-sizing: border-box;   -moz-box-sizing: border-box;   box-sizing: border-box;   -webkit-overflow-scrolling: touch;   -webkit-transition: -webkit-transform 0.5s;   -moz-transition"|"11/04/2018 16:15:32.1805236"|"0,015625"|"file"|"2BAF649E3104700A"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12197"
"95BF41F0638C9729E2C58C47CF310165"|"140015124E12"|"highlight.css"|"1092"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:03.8367040"|"11/04/2018 16:13:03.8367040"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/highlight.css"|"reference"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"highlight.css"|"highlight.css"|"highlight"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\highlight.css"|"highlight (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference)"|".css"|"text/css"|"False"|"highlight.css"|"1077936503"|"0"|"/* Base16 Atelier Dune Light - Theme */ /* by Bram de Haan (http://atelierbram.github.io/syntax-highlighting/atelier-schemes/dune) */ /* Original Base16 color scheme by Chris Kempson (https://github.com/chriskempson/base16) */  /* Atelier-Dune Comment */ .hljs-comment, .hljs-quote {   color: #AAA; }  /* Atelier-Dune Red */ .hljs-variable, .hljs-template-variable, .hljs-attribute, .hljs-tag, .hljs-name, .hljs-regexp, .hljs-link, .hljs-name, .hljs-selector-id, .hljs-selector-class {   color: #d73737; }  /* Atelier-Dune Orange */ .hljs-number, .hljs-meta, .hljs-built_in, .hljs-builtin-name, .hljs-literal, .hljs-type, .hljs-params {   color: #b65611; }  /* Atelier-Dune Green */ .hljs-string, .hljs-symbol, .hljs-bullet {   color: #60ac39; }  /* Atelier-Dune Blue */ .hljs-title, .hljs-section {   color: #6684e1; }  /* Atelier-Dune Purple */ .hljs-keyword, .hljs-selector-tag {   color: #b854d4; }  .hljs {   display: block;   overflow-x: auto;   background: #f1f1f1;   color: #6e6b5e;   padding: 0.5em; }  .hljs-emphas"|"11/04/2018 16:15:31.6023787"|"0,015625"|"file"|"A1E27F930E4BCBEC"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12225"
"AC6BCBEC07A32616353B38863931156C"|"140015124E12"|"reference.css"|"1401"|"32"|"25/03/2018 14:29:57.0000000"|"11/04/2018 16:13:04.6336094"|"11/04/2018 16:13:04.6336094"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/src/theme/reference.css"|"theme"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 14:29:57.0000000"|"25/03/2018 14:29:57.0000000"|"25/03/2018 14:29:57.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 14:29:57.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\src\theme"|"theme (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\src)"|"reference.css"|"reference.css"|"reference"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\src\theme\reference.css"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\src\theme)"|".css"|"text/css"|"False"|"reference.css"|"1077936503"|"0"|"/* This selector moves things around to make space for the warning on the top    of each page. Get rid of it when the warning goes away. */ .page-wrapper > .nav-chapters {     /* add height for warning content & margin */     top: 120px; }  p.warning {     background-color: rgb(242, 222, 222);     border-bottom-color: rgb(238, 211, 215);     border-bottom-left-radius: 4px;     border-bottom-right-radius: 4px;     border-bottom-style: solid;     border-bottom-width: 0.666667px;     border-image-outset: 0 0 0 0;     border-image-repeat: stretch stretch;     border-image-slice: 100% 100% 100% 100%;     border-image-source: none;     border-image-width: 1 1 1 1;     border-left-color: rgb(238, 211, 215);     border-left-style: solid;     border-left-width: 0.666667px;     border-right-color: rgb(238, 211, 215);     border-right-style: solid;     border-right-width: 0.666667px;     border-top-color: rgb(238, 211, 215);     border-top-left-radius: 4px;     border-top-right-radius: 4px;     border-top-style: solid; "|"11/04/2018 16:15:30.7118096"|"0,015625"|"file"|"86DF4F7CA71F0E42"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12264"
"AC6BCBEC07A32616353B38863931156C"|"140015124E12"|"reference.css"|"1401"|"32"|"25/03/2018 14:29:57.0000000"|"11/04/2018 16:13:04.7274490"|"11/04/2018 16:13:04.7274490"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/theme/reference.css"|"theme"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 14:29:57.0000000"|"25/03/2018 14:29:57.0000000"|"25/03/2018 14:29:57.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 14:29:57.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\theme"|"theme (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference)"|"reference.css"|"reference.css"|"reference"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\theme\reference.css"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\theme)"|".css"|"text/css"|"False"|"reference.css"|"1077936503"|"0"|"/* This selector moves things around to make space for the warning on the top    of each page. Get rid of it when the warning goes away. */ .page-wrapper > .nav-chapters {     /* add height for warning content & margin */     top: 120px; }  p.warning {     background-color: rgb(242, 222, 222);     border-bottom-color: rgb(238, 211, 215);     border-bottom-left-radius: 4px;     border-bottom-right-radius: 4px;     border-bottom-style: solid;     border-bottom-width: 0.666667px;     border-image-outset: 0 0 0 0;     border-image-repeat: stretch stretch;     border-image-slice: 100% 100% 100% 100%;     border-image-source: none;     border-image-width: 1 1 1 1;     border-left-color: rgb(238, 211, 215);     border-left-style: solid;     border-left-width: 0.666667px;     border-right-color: rgb(238, 211, 215);     border-right-style: solid;     border-right-width: 0.666667px;     border-top-color: rgb(238, 211, 215);     border-top-left-radius: 4px;     border-top-right-radius: 4px;     border-top-style: solid; "|"11/04/2018 16:15:30.6336639"|"0"|"file"|"591C2D53BA1032C2"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12270"
"122895637A10DAE06F2B63144AB662CF"|"140015124E12"|"tomorrow-night.css"|"1665"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:04.7587971"|"11/04/2018 16:13:04.7587971"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/tomorrow-night.css"|"reference"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference"|"reference (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"tomorrow-night.css"|"tomorrow-night.css"|"tomorrow-night"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\tomorrow-night.css"|"tomorrow-night (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference)"|".css"|"text/css"|"False"|"tomorrow-night.css"|"1077936503"|"0"|"/* Tomorrow Night Theme */ /* http://jmblog.github.com/color-themes-for-google-code-highlightjs */ /* Original theme - https://github.com/chriskempson/tomorrow-theme */ /* http://jmblog.github.com/color-themes-for-google-code-highlightjs */  /* Tomorrow Comment */ .hljs-comment {   color: #969896; }  /* Tomorrow Red */ .hljs-variable, .hljs-attribute, .hljs-tag, .hljs-regexp, .ruby .hljs-constant, .xml .hljs-tag .hljs-title, .xml .hljs-pi, .xml .hljs-doctype, .html .hljs-doctype, .css .hljs-id, .css .hljs-class, .css .hljs-pseudo {   color: #cc6666; }  /* Tomorrow Orange */ .hljs-number, .hljs-preprocessor, .hljs-pragma, .hljs-built_in, .hljs-literal, .hljs-params, .hljs-constant {   color: #de935f; }  /* Tomorrow Yellow */ .ruby .hljs-class .hljs-title, .css .hljs-rule .hljs-attribute {   color: #f0c674; }  /* Tomorrow Green */ .hljs-string, .hljs-value, .hljs-inheritance, .hljs-header, .hljs-name, .ruby .hljs-symbol, .xml .hljs-cdata {   color: #b5bd68; }  /* Tomorrow Aqua */ .hljs-title, .css .hljs-hexcolo"|"11/04/2018 16:15:30.5867300"|"0,015625"|"file"|"212A4CC2C95A0447"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12272"
"4D70915C8BDF4B310D453262FDEC9D3A"|"140015124E12"|"font-awesome.css"|"26711"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:04.8055106"|"11/04/2018 16:13:04.8055106"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/_FontAwesome/css/font-awesome.css"|"css"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\css"|"css (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome)"|"font-awesome.css"|"font-awesome.css"|"font-awesome"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\css\font-awesome.css"|"font-awesome (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\css)"|".css"|"text/css"|"False"|"font-awesome.css"|"1077936503"|"0"|"/*!  *  Font Awesome 4.4.0 by @davegandy - http://fontawesome.io - @fontawesome  *  License - http://fontawesome.io/license (Font: SIL OFL 1.1, CSS: MIT License)  */@font-face{font-family:'FontAwesome';src:url('../fonts/fontawesome-webfont.eot?v=4.4.0');src:url('../fonts/fontawesome-webfont.eot?#iefix&v=4.4.0') format('embedded-opentype'),url('../fonts/fontawesome-webfont.woff2?v=4.4.0') format('woff2'),url('../fonts/fontawesome-webfont.woff?v=4.4.0') format('woff'),url('../fonts/fontawesome-webfont.ttf?v=4.4.0') format('truetype'),url('../fonts/fontawesome-webfont.svg?v=4.4.0#fontawesomeregular') format('svg');font-weight:normal;font-style:normal}.fa{display:inline-block;font:normal normal normal 14px/1 FontAwesome;font-size:inherit;text-rendering:auto;-webkit-font-smoothing:antialiased;-moz-osx-font-smoothing:grayscale}.fa-lg{font-size:1.33333333em;line-height:.75em;vertical-align:-15%}.fa-2x{font-size:2em}.fa-3x{font-size:3em}.fa-4x{font-size:4em}.fa-5x{font-size:5em}.fa-fw{width:1.28571429em;text-align:ce"|"11/04/2018 16:15:30.3403501"|"0,046875"|"file"|"3F8F3B1CA4F081F2"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12286"
"86227E1B0C9AA4A822FB74346C74B442"|"140015124E12"|"ayu-highlight.css"|"871"|"32"|"25/03/2018 15:49:50.0000000"|"11/04/2018 16:13:04.8836775"|"11/04/2018 16:13:04.8836775"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/rust-by-example/ayu-highlight.css"|"rust-by-example"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:50.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example"|"rust-by-example (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"ayu-highlight.css"|"ayu-highlight.css"|"ayu-highlight"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\ayu-highlight.css"|"ayu-highlight (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example)"|".css"|"text/css"|"False"|"ayu-highlight.css"|"1077936503"|"0"|"/* Based off of the Ayu theme Original by Dempfi (https://github.com/dempfi/ayu) */  .hljs {   display: block;   overflow-x: auto;   background: #191f26;   color: #e6e1cf;   padding: 0.5em; }  .hljs-comment, .hljs-quote, .hljs-meta {   color: #5c6773;   font-style: italic; }  .hljs-variable, .hljs-template-variable, .hljs-attribute, .hljs-attr, .hljs-regexp, .hljs-link, .hljs-selector-id, .hljs-selector-class {   color: #ff7733; }  .hljs-number, .hljs-builtin-name, .hljs-literal, .hljs-type, .hljs-params {   color: #ffee99; }  .hljs-string, .hljs-bullet {   color: #b8cc52; }  .hljs-title, .hljs-built_in, .hljs-section {   color: #ffb454; }  .hljs-keyword, .hljs-selector-tag, .hljs-symbol {   color: #ff7733; }  .hljs-name {     color: #36a3d9; }  .hljs-tag {     color: #00568d; }  .hljs-emphasis {   font-style: italic; }  .hljs-strong {   font-weight: bold; } "|"11/04/2018 16:15:29.9305436"|"0"|"file"|"379F5AE6EEE27C30"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12304"
"3421058B49EE050265EE5C5AB0C11C9D"|"140015124E12"|"book.css"|"23660"|"32"|"25/03/2018 15:49:50.0000000"|"11/04/2018 16:13:04.8992471"|"11/04/2018 16:13:04.8992471"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/rust-by-example/book.css"|"rust-by-example"|"DESKTOP-EDSLQM8"|"text/css"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|".css"|"DESKTOP-EDSLQM8\maxpowers"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:50.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example"|"rust-by-example (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html)"|"book.css"|"book.css"|"book"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\book.css"|"book (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example)"|".css"|"text/css"|"False"|"book.css"|"1077936503"|"0"|"html {   font-family: ""Open Sans"", sans-serif;   color: #333; } body {   margin: 0;   font-size: 1rem;   overflow-x: hidden; } code {   font-family: ""Source Code Pro"", Consolas, ""Ubuntu Mono"", Menlo, ""DejaVu Sans Mono"", monospace, monospace;   font-size: 0.875em; } .left {   float: left; } .right {   float: right; } .hidden {   display: none; } .play-button.hidden {   display: none; } h2, h3 {   margin-top: 2.5em; } h4, h5 {   margin-top: 2em; } .header + .header h3, .header + .header h4, .header + .header h5 {   margin-top: 1em; } table {   margin: 0 auto;   border-collapse: collapse; } table td {   padding: 3px 20px;   border: 1px solid; } table thead td {   font-weight: 700; } .sidebar {   position: fixed;   left: 0;   top: 0;   bottom: 0;   width: 300px;   overflow-y: auto;   padding: 10px 10px;   font-size: 0.875em;   -webkit-box-sizing: border-box;   -moz-box-sizing: border-box;   box-sizing: border-box;   -webkit-overflow-scrolling: touch;   -webkit-transition: -webkit-transform 0.5s;   -moz-transition"|"11/04/2018 16:15:29.9149402"|"0,03125"|"file"|"81F724549DAAE7F4"|"804cb650-0000-0000-0000-501f00000000"|"Cascading Style Sheet Document"|"12305"
