0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4182-System_ComputerName,4363-System_DateImported,4369-System_Document_DateCreated,4371-System_Document_DateSaved,4390-System_FileExtension,4394-System_FileOwner,4395-System_FilePlaceholderStatus,4427-System_IsAttachment,4429-System_IsEncrypted,4432-System_IsFolder,4436-System_ItemDate,4438-System_ItemFolderPathDisplay,4439-System_ItemFolderPathDisplayNarrow,4440-System_ItemName,4441-System_ItemNameDisplay,4442-System_ItemNameDisplayWithoutExtension,4445-System_ItemPathDisplay,4446-System_ItemPathDisplayNarrow,4448-System_ItemType,4557-System_NotUserContent,4563-System_ParsingName,4621-System_SFGAOFlags,4622-System_Search_AccessCount,4623-System_Search_AutoSummary,4629F-System_Search_GatherTime,4631-System_Search_LastIndexedTotalTime,4635-System_Search_Store,4672-System_SyncTransferStatusFlags,4676-System_ThumbnailCacheId,4700-System_VolumeId,5-System_ItemTypeText,WorkID
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","282","Hidden, System, Archive (38)","11/09/2019 06:26:43.4829816","15/08/2019 19:29:50.0328619","11/09/2019 06:26:43.8267366","file:C:/Users/Professor Moriarty/Saved Games/desktop.ini","Saved Games",,"15/08/2019 19:29:52.0000000","15/08/2019 19:29:52.0000000","11/09/2019 06:26:43.4829816",".ini",,"6","False","False","False","15/08/2019 19:29:52.0000000","C:\Users\Professor Moriarty\Saved Games","Saved Games (C:\Users\Professor Moriarty)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Saved Games\desktop.ini","desktop (C:\Users\Professor Moriarty\Saved Games)",".ini",,"desktop.ini","1079546231","0",,"11/09/2019 06:26:48.2572954","0","file",,"CE23FD93B033DA28",,"Configuration settings","1231"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","190","Hidden, System, Archive (38)","15/08/2019 19:31:09.6998972","15/08/2019 19:31:09.6998972","20/09/2019 05:47:31.6687988","file:C:/Users/Professor Moriarty/Pictures/Camera Roll/desktop.ini","Camera Roll",,"15/08/2019 19:31:09.6998972","15/08/2019 19:31:09.6998972","15/08/2019 19:31:09.6998972",".ini",,"6","False","False","False","15/08/2019 19:31:09.6998972","C:\Users\Professor Moriarty\Pictures\Camera Roll","Camera Roll (C:\Users\Professor Moriarty\Pictures)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Pictures\Camera Roll\desktop.ini","desktop (C:\Users\Professor Moriarty\Pictures\Camera Roll)",".ini",,"desktop.ini","1079546231","0",,"20/09/2019 05:48:25.6984402","0","file",,"15AF068862A0C89A",,"Configuration settings","1305"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","190","Hidden, System, Archive (38)","15/08/2019 19:31:10.3588750","15/08/2019 19:31:10.3588750","20/09/2019 05:47:31.7462244","file:C:/Users/Professor Moriarty/Pictures/Saved Pictures/desktop.ini","Saved Pictures",,"15/08/2019 19:31:10.3588750","15/08/2019 19:31:10.3588750","15/08/2019 19:31:10.3588750",".ini",,"6","False","False","False","15/08/2019 19:31:10.3588750","C:\Users\Professor Moriarty\Pictures\Saved Pictures","Saved Pictures (C:\Users\Professor Moriarty\Pictures)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Pictures\Saved Pictures\desktop.ini","desktop (C:\Users\Professor Moriarty\Pictures\Saved Pictures)",".ini",,"desktop.ini","1079546231","0",,"20/09/2019 05:48:27.6264628","0,015625","file",,"041ED84BA0DDC8CA",,"Configuration settings","1307"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","109","Hidden, System (1572870)","30/09/2019 23:55:52.3032505","15/08/2019 19:32:56.0345311","01/10/2019 18:37:32.6595252","file:C:/Users/Professor Moriarty/OneDrive/desktop.ini","OneDrive",,"15/08/2019 19:32:58.0000000","15/08/2019 19:32:58.0000000","30/09/2019 23:55:52.3032505",".ini",,"6","False","False","False","15/08/2019 19:32:58.0000000","C:\Users\Professor Moriarty\OneDrive","OneDrive (C:\Users\Professor Moriarty)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\OneDrive\desktop.ini","desktop (C:\Users\Professor Moriarty\OneDrive)",".ini",,"desktop.ini","1079546231","0",,"01/10/2019 18:38:05.9375302","0","file","256","F1010DB38AC7C84E",,"Configuration settings","1310"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","318","Hidden, System (6)","09/09/2019 04:34:47.7458602","09/09/2019 04:34:47.7458602","09/09/2019 04:34:51.1724332","file:C:/Users/Professor Moriarty/Dropbox/desktop.ini","Dropbox",,"09/09/2019 04:34:47.7458602","09/09/2019 04:34:47.7458602","09/09/2019 04:34:47.7458602",".ini",,"6","False","False","False","09/09/2019 04:34:47.7458602","C:\Users\Professor Moriarty\Dropbox","Dropbox (C:\Users\Professor Moriarty)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Dropbox\desktop.ini","desktop (C:\Users\Professor Moriarty\Dropbox)",".ini",,"desktop.ini","1079546231","0",,"09/09/2019 04:35:06.9058408","0,015625","file","1","6A9A987B8E9F6733",,"Configuration settings","2247"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","318","Hidden, System (6)","11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1572976","11/09/2019 05:40:00.9773333","file:C:/Users/Professor Moriarty/Dropbox/Camera Uploads/desktop.ini","Camera Uploads",,"11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981",".ini",,"6","False","False","False","11/09/2019 05:39:59.1582981","C:\Users\Professor Moriarty\Dropbox\Camera Uploads","Camera Uploads (C:\Users\Professor Moriarty\Dropbox)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Dropbox\Camera Uploads\desktop.ini","desktop (C:\Users\Professor Moriarty\Dropbox\Camera Uploads)",".ini",,"desktop.ini","1079546231","0",,"11/09/2019 05:40:05.6966312","0,03125","file","1","D382CB99EFFFACBD",,"Configuration settings","2461"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","190","Hidden, System (6)","18/09/2019 01:45:22.7672978","18/09/2019 01:45:22.7516750","18/09/2019 01:45:23.9757067","file:C:/Users/Professor Moriarty/Videos/Captures/desktop.ini","Captures",,"18/09/2019 01:45:22.7672978","18/09/2019 01:45:22.7672978","18/09/2019 01:45:22.7672978",".ini",,"6","False","False","False","18/09/2019 01:45:22.7672978","C:\Users\Professor Moriarty\Videos\Captures","Captures (C:\Users\Professor Moriarty\Videos)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Videos\Captures\desktop.ini","desktop (C:\Users\Professor Moriarty\Videos\Captures)",".ini",,"desktop.ini","1079546231","0",,"18/09/2019 01:45:24.0760037","0,015625","file",,"B45730696D3D328A",,"Configuration settings","2630"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","408","Hidden, System (6)","20/09/2019 00:37:19.0389933","20/09/2019 00:37:18.9855104","20/09/2019 00:37:19.7412647","file:C:/Users/Professor Moriarty/AppData/Roaming/Shareaza/Collections/desktop.ini","Collections",,"20/09/2019 00:37:19.0389933","20/09/2019 00:37:19.0389933","20/09/2019 00:37:19.0389933",".ini",,"6","False","False","False","20/09/2019 00:37:19.0389933","C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Collections","Collections (C:\Users\Professor Moriarty\AppData\Roaming\Shareaza)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Collections\desktop.ini","desktop (C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Collections)",".ini",,"desktop.ini","1079546231","0",,"20/09/2019 00:37:19.8263310","0","file",,"69730AECD0A9882D",,"Configuration settings","2689"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","408","Hidden, System (6)","20/09/2019 00:37:20.1739108","20/09/2019 00:37:20.1582951","20/09/2019 00:37:21.0298034","file:C:/Users/Professor Moriarty/AppData/Roaming/Shareaza/Torrents/desktop.ini","Torrents",,"20/09/2019 00:37:20.1739108","20/09/2019 00:37:20.1739108","20/09/2019 00:37:20.1739108",".ini",,"6","False","False","False","20/09/2019 00:37:20.1739108","C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Torrents","Torrents (C:\Users\Professor Moriarty\AppData\Roaming\Shareaza)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Torrents\desktop.ini","desktop (C:\Users\Professor Moriarty\AppData\Roaming\Shareaza\Torrents)",".ini",,"desktop.ini","1079546231","0",,"20/09/2019 00:37:21.0454345","0","file",,"80853413CCD85FDF",,"Configuration settings","2692"
"D41A6D25A68F5D7FDBC2FE16242A57A3","140026126312","desktop.ini","174","ReadOnly, Hidden (3)","01/10/2019 18:32:54.6225361","20/09/2019 07:18:07.6685590","01/10/2019 18:37:14.8995266","file:C:/Users/Professor Moriarty/Google Drive/desktop.ini","Google Drive","DESKTOP-HL2LCVA","20/09/2019 07:18:08.0000000","20/09/2019 07:18:08.0000000","01/10/2019 18:32:54.6225361",".ini","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","20/09/2019 07:18:08.0000000","C:\Users\Professor Moriarty\Google Drive","Google Drive (C:\Users\Professor Moriarty)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Google Drive\desktop.ini","desktop (C:\Users\Professor Moriarty\Google Drive)",".ini","True","desktop.ini","1079542135","0","[.ShellClassInfo]
InfoTip=Your Google Drive folder contains files you're syncing with Google.
IconFile=C:\Program Files\Google\Drive\googledrivesync.exe
IconIndex=15
    ","01/10/2019 18:38:05.8948769","0","file",,"7530D7567981EB6B","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Configuration settings","2797"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","318","Hidden, System, Archive (38)","11/09/2019 05:39:59.1582981","20/09/2019 07:20:47.7142144","20/09/2019 07:20:52.0267053","file:C:/Users/Professor Moriarty/Google Drive/Camera Uploads/desktop.ini","Camera Uploads",,"11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981",".ini",,"6","False","False","False","11/09/2019 05:39:59.1582981","C:\Users\Professor Moriarty\Google Drive\Camera Uploads","Camera Uploads (C:\Users\Professor Moriarty\Google Drive)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Google Drive\Camera Uploads\desktop.ini","desktop (C:\Users\Professor Moriarty\Google Drive\Camera Uploads)",".ini",,"desktop.ini","1079546231","0",,"20/09/2019 07:22:14.1752457","0","file",,"56CC38A8D4A74A59",,"Configuration settings","2876"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","80","Hidden, System, Archive (38)","21/09/2019 18:39:12.1726112","21/09/2019 18:39:12.1726112","21/09/2019 22:29:31.1078925","file:C:/Users/mmoriarty/Favorites/Links/desktop.ini","Favorites Bar",,"21/09/2019 18:39:12.1726112","21/09/2019 18:39:12.1726112","21/09/2019 18:39:12.1726112",".ini",,"6","False","False","False","21/09/2019 18:39:12.1726112","C:\Users\mmoriarty\Favorites\Favorites Bar","Favorites Bar (C:\Users\mmoriarty\Favorites)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Favorites\Favorites Bar\desktop.ini","desktop (C:\Users\mmoriarty\Favorites\Favorites Bar)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5983946","0","file",,"512228D7E2463A0A",,"Configuration settings","3019"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","504","Hidden, System, Archive (38)","21/09/2019 18:39:13.3626530","21/09/2019 18:39:12.9574299","21/09/2019 22:29:33.0523135","file:C:/Users/mmoriarty/Videos/desktop.ini","Videos",,"21/09/2019 18:39:13.3626530","21/09/2019 18:39:13.3626530","21/09/2019 18:39:13.3626530",".ini",,"6","False","False","False","21/09/2019 18:39:13.3626530","C:\Users\mmoriarty\Videos","Videos (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Videos\desktop.ini","desktop (C:\Users\mmoriarty\Videos)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5983946","0","file",,"391668B8C9D264CB",,"Configuration settings","3025"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","298","Hidden, System, Archive (38)","21/09/2019 18:39:12.9891557","21/09/2019 18:39:12.9891557","21/09/2019 22:29:19.1632651","file:C:/Users/mmoriarty/3D Objects/desktop.ini","3D Objects",,"21/09/2019 18:39:12.9891557","21/09/2019 18:39:12.9891557","21/09/2019 18:39:12.9891557",".ini",,"6","False","False","False","21/09/2019 18:39:12.9891557","C:\Users\mmoriarty\3D Objects","3D Objects (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\3D Objects\desktop.ini","desktop (C:\Users\mmoriarty\3D Objects)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:19.2413015","0,015625","file",,"5D87580550EF001F",,"Configuration settings","3027"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","504","Hidden, System, Archive (38)","21/09/2019 18:39:13.3282179","21/09/2019 18:39:13.2281059","21/09/2019 22:29:28.3777073","file:C:/Users/mmoriarty/Pictures/desktop.ini","Pictures",,"21/09/2019 18:39:13.3282179","21/09/2019 18:39:13.3282179","21/09/2019 18:39:13.3282179",".ini",,"6","False","False","False","21/09/2019 18:39:13.3282179","C:\Users\mmoriarty\Pictures","Pictures (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Pictures\desktop.ini","desktop (C:\Users\mmoriarty\Pictures)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5983946","0","file",,"7AAD96D67CCB2921",,"Configuration settings","3028"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","282","Hidden, System, Archive (38)","21/09/2019 18:39:13.2446310","21/09/2019 18:39:13.2446310","21/09/2019 22:29:32.3133976","file:C:/Users/mmoriarty/Desktop/desktop.ini","Desktop",,"21/09/2019 18:39:13.2446310","21/09/2019 18:39:13.2446310","21/09/2019 18:39:13.2446310",".ini",,"6","False","False","False","21/09/2019 18:39:13.2446310","C:\Users\mmoriarty\Desktop","Desktop (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Desktop\desktop.ini","desktop (C:\Users\mmoriarty\Desktop)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5983946","0","file",,"FABCD028CC8813D5",,"Configuration settings","3029"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","412","Hidden, System, Archive (38)","21/09/2019 18:39:13.2536424","21/09/2019 18:39:13.2536424","21/09/2019 22:29:31.0610265","file:C:/Users/mmoriarty/Contacts/desktop.ini","Contacts",,"21/09/2019 18:39:13.2536424","21/09/2019 18:39:13.2536424","21/09/2019 18:39:13.2536424",".ini",,"6","False","False","False","21/09/2019 18:39:13.2536424","C:\Users\mmoriarty\Contacts","Contacts (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Contacts\desktop.ini","desktop (C:\Users\mmoriarty\Contacts)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5983946","0,015625","file",,"BF425C1E3017DF71",,"Configuration settings","3031"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","402","Hidden, System, Archive (38)","21/09/2019 18:39:13.3469946","21/09/2019 18:39:13.3282179","21/09/2019 22:29:31.1078925","file:C:/Users/mmoriarty/Favorites/desktop.ini","Favorites",,"21/09/2019 18:39:13.3469946","21/09/2019 18:39:13.3469946","21/09/2019 18:39:13.3469946",".ini",,"6","False","False","False","21/09/2019 18:39:13.3469946","C:\Users\mmoriarty\Favorites","Favorites (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Favorites\desktop.ini","desktop (C:\Users\mmoriarty\Favorites)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5828162","0","file",,"89470DC24DBE37C5",,"Configuration settings","3032"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","504","Hidden, System, Archive (38)","21/09/2019 18:39:13.4887765","21/09/2019 18:39:13.3782670","21/09/2019 22:29:33.0523135","file:C:/Users/mmoriarty/Music/desktop.ini","Music",,"21/09/2019 18:39:13.4887765","21/09/2019 18:39:13.4887765","21/09/2019 18:39:13.4887765",".ini",,"6","False","False","False","21/09/2019 18:39:13.4887765","C:\Users\mmoriarty\Music","Music (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Music\desktop.ini","desktop (C:\Users\mmoriarty\Music)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5828162","0","file",,"2C52C6F3A96EE45A",,"Configuration settings","3033"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","402","Hidden, System, Archive (38)","21/09/2019 18:39:13.6595349","21/09/2019 18:39:13.3938914","21/09/2019 22:29:32.3133976","file:C:/Users/mmoriarty/Documents/desktop.ini","Documents",,"21/09/2019 18:39:13.6595349","21/09/2019 18:39:13.6595349","21/09/2019 18:39:13.6595349",".ini",,"6","False","False","False","21/09/2019 18:39:13.6595349","C:\Users\mmoriarty\Documents","Documents (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Documents\desktop.ini","desktop (C:\Users\mmoriarty\Documents)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5828162","0,015625","file",,"C580781AA6CA8746",,"Configuration settings","3034"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","524","Hidden, System, Archive (38)","21/09/2019 18:39:13.9720452","21/09/2019 18:39:13.4887765","21/09/2019 22:29:31.0610265","file:C:/Users/mmoriarty/Searches/desktop.ini","Searches",,"21/09/2019 18:39:13.9720452","21/09/2019 18:39:13.9720452","21/09/2019 18:39:13.9720452",".ini",,"6","False","False","False","21/09/2019 18:39:13.9720452","C:\Users\mmoriarty\Searches","Searches (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Searches\desktop.ini","desktop (C:\Users\mmoriarty\Searches)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5671977","0","file",,"70E25BB1D588CB9C",,"Configuration settings","3036"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","282","Hidden, System, Archive (38)","21/09/2019 18:39:13.5032916","21/09/2019 18:39:13.4887765","21/09/2019 22:29:22.6166898","file:C:/Users/mmoriarty/Downloads/desktop.ini","Downloads",,"21/09/2019 18:39:13.5032916","21/09/2019 18:39:13.5032916","21/09/2019 18:39:13.5032916",".ini",,"6","False","False","False","21/09/2019 18:39:13.5032916","C:\Users\mmoriarty\Downloads","Downloads (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Downloads\desktop.ini","desktop (C:\Users\mmoriarty\Downloads)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5671977","0","file",,"724B187201D2CBDB",,"Configuration settings","3037"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","504","Hidden, System, Archive (38)","21/09/2019 18:39:14.1306228","21/09/2019 18:39:13.7222700","21/09/2019 22:29:33.0523135","file:C:/Users/mmoriarty/Links/desktop.ini","Links",,"21/09/2019 18:39:14.0000000","21/09/2019 18:39:14.0000000","21/09/2019 18:39:14.1306228",".ini",,"6","False","False","False","21/09/2019 18:39:14.0000000","C:\Users\mmoriarty\Links","Links (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Links\desktop.ini","desktop (C:\Users\mmoriarty\Links)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5671977","0,015625","file",,"64FDE8128F3EAB29",,"Configuration settings","3038"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","282","Hidden, System, Archive (38)","21/09/2019 18:39:13.7287778","21/09/2019 18:39:13.7287778","21/09/2019 22:29:33.0523135","file:C:/Users/mmoriarty/Saved Games/desktop.ini","Saved Games",,"21/09/2019 18:39:13.7287778","21/09/2019 18:39:13.7287778","21/09/2019 18:39:13.7287778",".ini",,"6","False","False","False","21/09/2019 18:39:13.7287778","C:\Users\mmoriarty\Saved Games","Saved Games (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Saved Games\desktop.ini","desktop (C:\Users\mmoriarty\Saved Games)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5515378","0","file",,"DDD5D1199D30AC62",,"Configuration settings","3039"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","190","Hidden, System, Archive (38)","21/09/2019 18:41:15.5125317","21/09/2019 18:41:15.5125317","21/09/2019 22:29:28.3933384","file:C:/Users/mmoriarty/Pictures/Camera Roll/desktop.ini","Camera Roll",,"21/09/2019 18:41:15.5125317","21/09/2019 18:41:15.5125317","21/09/2019 18:41:15.5125317",".ini",,"6","False","False","False","21/09/2019 18:41:15.5125317","C:\Users\mmoriarty\Pictures\Camera Roll","Camera Roll (C:\Users\mmoriarty\Pictures)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Pictures\Camera Roll\desktop.ini","desktop (C:\Users\mmoriarty\Pictures\Camera Roll)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5515378","0,015625","file",,"512747C8AA89C66D",,"Configuration settings","3121"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","190","Hidden, System, Archive (38)","21/09/2019 18:41:17.7577013","21/09/2019 18:41:17.7577013","21/09/2019 22:29:28.3777073","file:C:/Users/mmoriarty/Pictures/Saved Pictures/desktop.ini","Saved Pictures",,"21/09/2019 18:41:17.7577013","21/09/2019 18:41:17.7577013","21/09/2019 18:41:17.7577013",".ini",,"6","False","False","False","21/09/2019 18:41:17.7577013","C:\Users\mmoriarty\Pictures\Saved Pictures","Saved Pictures (C:\Users\mmoriarty\Pictures)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\Pictures\Saved Pictures\desktop.ini","desktop (C:\Users\mmoriarty\Pictures\Saved Pictures)",".ini",,"desktop.ini","1079546231","0",,"21/09/2019 22:29:37.5359330","0","file",,"2AFAF621EC419361",,"Configuration settings","3123"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","100","Hidden, System (6)","30/09/2019 05:24:16.6171610","21/09/2019 18:44:01.3626416","30/09/2019 05:24:23.9247557","file:C:/Users/mmoriarty/OneDrive/desktop.ini","OneDrive",,"21/09/2019 18:44:02.0000000","21/09/2019 18:44:02.0000000","30/09/2019 05:24:16.6171610",".ini",,"6","False","False","False","21/09/2019 18:44:02.0000000","C:\Users\mmoriarty\OneDrive","OneDrive (C:\Users\mmoriarty)","desktop.ini","desktop.ini","desktop","C:\Users\mmoriarty\OneDrive\desktop.ini","desktop (C:\Users\mmoriarty\OneDrive)",".ini",,"desktop.ini","1079546231","0",,"30/09/2019 05:24:24.8233857","0","file",,"2387283572B5C823",,"Configuration settings","3131"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","318","Hidden, System, Archive (38)","11/09/2019 05:39:59.1582981","27/09/2019 22:46:15.6380287","27/09/2019 22:46:24.3719878","file:C:/Users/Professor Moriarty/iCloudDrive/Camera Uploads/desktop.ini","Camera Uploads",,"11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981",".ini",,"6","False","False","False","11/09/2019 05:39:59.1582981","C:\Users\Professor Moriarty\iCloud Drive\Camera Uploads","Camera Uploads (C:\Users\Professor Moriarty\iCloud Drive)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\iCloud Drive\Camera Uploads\desktop.ini","desktop (C:\Users\Professor Moriarty\iCloud Drive\Camera Uploads)",".ini",,"desktop.ini","1079546231","0",,"27/09/2019 22:47:49.9285879","0","file",,"0708D7AC2EA34A82",,"Configuration settings","3699"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","100","Hidden, System (6)","30/09/2019 00:30:48.5331451","30/09/2019 00:30:48.2913453","30/09/2019 00:30:48.5501039","file:C:/Users/Professor Moriarty/Documents/MEGA/desktop.ini","MEGA",,"30/09/2019 00:30:48.5331451","30/09/2019 00:30:48.5331451","30/09/2019 00:30:48.5331451",".ini",,"6","False","False","False","30/09/2019 00:30:48.5331451","C:\Users\Professor Moriarty\Documents\MEGA","MEGA (C:\Users\Professor Moriarty\Documents)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Documents\MEGA\desktop.ini","desktop (C:\Users\Professor Moriarty\Documents\MEGA)",".ini",,"desktop.ini","1079546231","0",,"30/09/2019 00:30:49.2616617","0","file",,"15575A2D6EC02BEC",,"Configuration settings","4099"
"5CC58E7F77F64E41F9947A99194A1D30","26126312","desktop.ini","318","Hidden, System, Archive (38)","11/09/2019 05:39:59.1582981","30/09/2019 03:55:50.5885421","30/09/2019 03:57:34.4845616","file:C:/Users/Professor Moriarty/Documents/MEGA/Camera Uploads/desktop.ini","Camera Uploads",,"11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981","11/09/2019 05:39:59.1582981",".ini",,"6","False","False","False","11/09/2019 05:39:59.1582981","C:\Users\Professor Moriarty\Documents\MEGA\Camera Uploads","Camera Uploads (C:\Users\Professor Moriarty\Documents\MEGA)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Documents\MEGA\Camera Uploads\desktop.ini","desktop (C:\Users\Professor Moriarty\Documents\MEGA\Camera Uploads)",".ini",,"desktop.ini","1079546231","0",,"30/09/2019 03:57:50.7150624","0,015625","file",,"5489783C835F071F",,"Configuration settings","4180"
"8402C70BFB0DE4C5F7979C41E16A99B4","140026126312","desktop.ini","110","Hidden, Archive (34)","27/09/2019 22:11:10.9540843","27/09/2019 22:11:10.9540843","27/09/2019 22:11:34.3118620","file:C:/Users/Professor Moriarty/Pictures/iCloud Photos/desktop.ini","iCloud Photos","DESKTOP-HL2LCVA","27/09/2019 22:11:10.9540843","27/09/2019 22:11:10.9540843","27/09/2019 22:11:10.9540843",".ini","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","27/09/2019 22:11:10.9540843","C:\Users\Professor Moriarty\Pictures\iCloud Photos","iCloud Photos (C:\Users\Professor Moriarty\Pictures)","desktop.ini","desktop.ini","desktop","C:\Users\Professor Moriarty\Pictures\iCloud Photos\desktop.ini","desktop (C:\Users\Professor Moriarty\Pictures\iCloud Photos)",".ini","True","desktop.ini","1079542135","0","[.ShellClassInfo]
LocalizedResourceName=iCloud Photos","27/09/2019 22:12:14.0891136","0","file",,"9F12413FBD19929C","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Configuration settings","4217"
